(:VERSION 2 :FORMAT :FULL :USER |zuck016| :UNIVERSAL-TIME 3720203299
 :AEROBICITY AEROBIC :PRIOR-PROTEIN-COUNT 8497 :GUI-OPTIONS NIL)
(RHTO :ACCEPTED G1DOZ-25004-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-25014-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "mitochondrial translation elongation factor ef-tsmt, catalyzes nucleotide exchange on ef-tumt")
(RHTO :ACCEPTED G1DOZ-25020-MONOMER NIL (TRANS-RXN-188) (K+) () NA+ ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "k+-dependent na+:ca2+ antiporter")
(RHTO :ACCEPTED G1DOZ-25020-MONOMER NIL (TRANS-RXN1DOZ-9) (CA+2) () NA+ ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "k+-dependent na+:ca2+ antiporter")
(RHTO :ACCEPTED G1DOZ-23631-MONOMER NIL (TRANS-RXN0-470) (|Pi|) () () IMPORT UNKNOWN NIL NIL NIL T NIL "inorganic phosphate transporter")
(RHTO :ACCEPTED G1DOZ-23636-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-23636-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-21941-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-25049-MONOMER NIL (TRANS-RXN1DOZ-10) (|Cations|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted cation transporter")
(RHTO :ACCEPTED G1DOZ-25065-MONOMER NIL (TRANS-RXN1DOZ-11) (NA+) () PROTON SYMPORT SECONDARY "symporter" NIL NIL NIL NIL "na+/pi symporter")
(RHTO :ACCEPTED G1DOZ-25067-MONOMER NIL (TRANS-RXN1DOZ-11) (NA+) () PROTON SYMPORT SECONDARY "symporter" NIL NIL NIL NIL "na+/pi symporter")
(RHTO :ACCEPTED G1DOZ-23674-MONOMER NIL (TRANS-RXN1DOZ-12) (THIAMINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "uridine permease/thiamine transporter/allantoin transport")
(RHTO :ACCEPTED G1DOZ-21956-MONOMER NIL (TRANS-RXN1DOZ-15) (SULFATE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "sulfate/bicarbonate/oxalate exchanger sat-1 and related transporters (slc26 family)")
(RHTO :ACCEPTED G1DOZ-21956-MONOMER NIL (TRANS-RXN1DOZ-14) (HCO3) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "sulfate/bicarbonate/oxalate exchanger sat-1 and related transporters (slc26 family)")
(RHTO :ACCEPTED G1DOZ-21956-MONOMER NIL (TRANS-RXN1DOZ-13) (OXALATE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "sulfate/bicarbonate/oxalate exchanger sat-1 and related transporters (slc26 family)")
(RHTO :ACCEPTED G1DOZ-23715-MONOMER NIL (TRANS-RXN1DOZ-16) (|Glucose-6-phosphate|) () |Pi| ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter")
(RHTO :ACCEPTED G1DOZ-22012-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-22015-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "pattern-formation protein/guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-23747-MONOMER NIL (TRANS-RXN1DOZ-17) (|Glycans|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "lectin vip36, involved in the transport of glycoproteins carrying high mannose-type glycans")
(RHTO :ACCEPTED G1DOZ-17368-MONOMER NIL (TRANS-RXN-139) (CL-) () () IMPORT CHANNEL "channel" NIL NIL NIL NIL "cl- channel clc-3 and related proteins (clc superfamily)")
(RHTO :ACCEPTED G1DOZ-17388-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporter protein")
(RHTO :ACCEPTED G1DOZ-17584-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-17876-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-17868-MONOMER NIL (TRANS-RXN1DOZ-18) (ZN+2) () PROTON IMPORT SECONDARY "facilitator" NIL NIL NIL NIL "putative zn2+ transporter msc2 (cation diffusion facilitator superfamily)")
(RHTO :ACCEPTED G1DOZ-17837-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transmembrane transporter activity//amino acid transport//membrane")
(RHTO :ACCEPTED G1DOZ-17812-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-17812-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-17753-MONOMER NIL (TRANS-RXN1DOZ-19) (|Sugar|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted sugar transporter")
(RHTO :ACCEPTED G1DOZ-19185-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-18750-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-18765-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-18788-MONOMER NIL (TRANS-RXN0-470) (|Pi|) () () IMPORT UNKNOWN NIL NIL NIL T NIL "inorganic phosphate transporter")
(RHTO :ACCEPTED G1DOZ-18832-MONOMER NIL (RXN0-12) (ZN+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fe2+/zn2+ regulated transporter")
(RHTO :ACCEPTED G1DOZ-24789-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-24791-MONOMER NIL (TRANS-RXN1DOZ-20) (AMMONIA) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "ammonia permease")
(RHTO :ACCEPTED G1DOZ-23014-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-23017-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-23019-MONOMER NIL (TRANS-RXN1DOZ-12) (THIAMINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "uridine permease/thiamine transporter/allantoin transport")
(RHTO :ACCEPTED G1DOZ-18884-MONOMER NIL (RXN0-14) (CU+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "copper ion transmembrane transporter activity//copper ion transport//integral to membrane")
(RHTO :ACCEPTED G1DOZ-18909-MONOMER NIL (TRANS-RXN1DOZ-12) (THIAMINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "uridine permease/thiamine transporter/allantoin transport")
(RHTO :ACCEPTED G1DOZ-18916-MONOMER NIL (TRANS-RXN1DOZ-12) (THIAMINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "uridine permease/thiamine transporter/allantoin transport")
(RHTO :ACCEPTED G1DOZ-18933-MONOMER NIL (TRANS-RXN1DOZ-20) (AMMONIA) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "ammonia permease")
(RHTO :ACCEPTED G1DOZ-24892-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "pattern-formation protein/guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-18961-MONOMER NIL (TRANS-RXN-141) (MG+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "magnesium transporters: cora family")
(RHTO :ACCEPTED G1DOZ-23166-MONOMER NIL (TRANS-RXN0-470) (|Pi|) () () IMPORT UNKNOWN NIL NIL NIL T NIL "inorganic phosphate transporter")
(RHTO :ACCEPTED G1DOZ-20895-MONOMER NIL (RXN1DOZ-1) (|Cations|) () () IMPORT ATP "atpase" NIL NIL NIL NIL "atpase activity, coupled to transmembrane movement of ions, phosphorylative mechanism//cation transport//membrane")
(RHTO :ACCEPTED G1DOZ-23255-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-23256-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-20923-MONOMER NIL (TRANS-RXN1DOZ-22) (GDP) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "gdp-fucose transporter")
(RHTO :ACCEPTED G1DOZ-20923-MONOMER NIL (TRANS-RXN1DOZ-21) (|Fucoses|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "gdp-fucose transporter")
(RHTO :ACCEPTED G1DOZ-23311-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-20971-MONOMER NIL (RXN0-14) (CU+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "copper transporter")
(RHTO :ACCEPTED G1DOZ-21096-MONOMER NIL (RXN1DOZ-1) (|Cations|) () () IMPORT ATP "atpase" NIL NIL NIL NIL "cation transport atpase")
(RHTO :ACCEPTED G1DOZ-17909-MONOMER NIL (TRANS-RXN1DOZ-3) (CA+2) () PROTON ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "ca2+/h+ antiporter vcx1 and related proteins")
(RHTO :ACCEPTED G1DOZ-17911-MONOMER NIL (RXN0-2421) (FE+2) () PROTON IMPORT SECONDARY "facilitator" NIL NIL NIL NIL "mitochondrial fe2+ transporter mmt1 and related transporters (cation diffusion facilitator superfamily)")
(RHTO :ACCEPTED G1DOZ-21215-MONOMER NIL (TRANS-RXN1DOZ-23) (|Metal-Ions|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//metal ion transmembrane transporter activity//metal ion transport")
(RHTO :ACCEPTED G1DOZ-21248-MONOMER NIL (TRANS-RXN1DOZ-10) (|Cations|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted divalent cation transporter")
(RHTO :ACCEPTED G1DOZ-19396-MONOMER NIL (TRANS-RXN1DOZ-11) (NA+) () PROTON IMPORT SECONDARY "NA+" NIL NIL NIL NIL "predicted na+-dependent cotransporter")
(RHTO :ACCEPTED G1DOZ-21259-MONOMER NIL (TRANS-RXN1DOZ-24) (CHOLESTEROL) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "cholesterol transport protein (niemann-pick c disease protein)")
(RHTO :ACCEPTED G1DOZ-21261-MONOMER NIL (TRANS-RXN1DOZ-1) (CPD-14553) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted udp-galactose transporter")
(RHTO :ACCEPTED G1DOZ-21307-MONOMER NIL (TRANS-RXN1DOZ-3) (CA+2) () PROTON ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "ca2+/h+ antiporter vcx1 and related proteins")
(RHTO :ACCEPTED G1DOZ-19430-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-19478-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "ras1 guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-19478-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "ras1 guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-19488-MONOMER NIL (TRANS-RXN1DOZ-16) (|Glucose-6-phosphate|) () |Pi| ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter")
(RHTO :ACCEPTED G1DOZ-24412-MONOMER NIL (RXN0-2421) (FE+2) () PROTON IMPORT SECONDARY "facilitator" NIL NIL NIL NIL "mitochondrial fe2+ transporter mmt1 and related transporters (cation diffusion facilitator superfamily)")
(RHTO :ACCEPTED G1DOZ-24572-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-24582-MONOMER NIL (TRANS-RXN1DOZ-1) (CPD-14553) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "udp-galactose transporter related protein")
(RHTO :ACCEPTED G1DOZ-24584-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-24603-MONOMER NIL (TRANS-RXN1DOZ-1) (CPD-14553) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted udp-galactose transporter")
(RHTO :ACCEPTED G1DOZ-24642-MONOMER NIL (TRANS-RXN0-470) (|Pi|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "protein involved in inorganic phosphate transport")
(RHTO :ACCEPTED G1DOZ-22614-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-22670-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-22672-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-22755-MONOMER NIL (TRANS-RXN1DOZ-2) (CPD-7725) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "k+-channel erg and related proteins, contain pas/pac sensor domain")
(RHTO :ACCEPTED G1DOZ-22764-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-22765-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-22810-MONOMER NIL (TRANS-RXN1DOZ-25) (|Bile-acids|) () PROTON SYMPORT SECONDARY "symporter" NIL NIL NIL NIL "bile acid:sodium symporter activity//integral to membrane//membrane//sodium ion transport")
(RHTO :ACCEPTED G1DOZ-22813-MONOMER NIL (TRANS-RXN1DOZ-23) (|Metal-Ions|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "integral to membrane//metal ion binding//metal ion transport")
(RHTO :ACCEPTED G1DOZ-22845-MONOMER NIL (TRANS-RXN1DOZ-10) (|Cations|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "cation transmembrane transporter activity//cation transport//membrane")
(RHTO :ACCEPTED G1DOZ-22896-MONOMER NIL (TRANS-RXN0-468) (|Nucleosides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "equilibrative nucleoside transporter protein")
(RHTO :ACCEPTED G1DOZ-22955-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-20312-MONOMER NIL (TRANS-RXN0-468) (|Nucleosides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//nucleobase transmembrane transporter activity//nucleobase, nucleoside, nucleotide and nucleic acid transport")
(RHTO :ACCEPTED G1DOZ-20312-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//nucleobase transmembrane transporter activity//nucleobase, nucleoside, nucleotide and nucleic acid transport")
(RHTO :ACCEPTED G1DOZ-18112-MONOMER NIL (TRANS-RXN1DOZ-16) (|Glucose-6-phosphate|) () |Pi| ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter")
(RHTO :ACCEPTED G1DOZ-20578-MONOMER NIL (RXN0-14) (CU+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "copper transporter")
(RHTO :ACCEPTED G1DOZ-18048-MONOMER NIL (TRANS-RXN1DOZ-23) (|Metal-Ions|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//metal ion transmembrane transporter activity//metal ion transport")
(RHTO :ACCEPTED G1DOZ-20590-MONOMER NIL (TRANS-RXN-139) (CL-) () () IMPORT CHANNEL "channel" NIL NIL NIL NIL "cl- channel clc-3 and related proteins (clc superfamily)")
(RHTO :ACCEPTED G1DOZ-24203-MONOMER NIL (TRANS-RXN1DOZ-16) (|Glucose-6-phosphate|) () |Pi| ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter")
(RHTO :ACCEPTED G1DOZ-24236-MONOMER NIL (TRANS-RXN1DOZ-12) (THIAMINE) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "uridine permease/thiamine transporter/allantoin transport")
(RHTO :ACCEPTED G1DOZ-20631-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-20631-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-20636-MONOMER NIL (TRANS-RXN1DOZ-16) (|Glucose-6-phosphate|) () |Pi| ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter")
(RHTO :ACCEPTED G1DOZ-24251-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-20653-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-20653-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-20689-MONOMER NIL (TRANS-RXN-141) (MG+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "magnesium transporters: cora family")
(RHTO :ACCEPTED G1DOZ-24313-MONOMER NIL (TRANS-RXN1DOZ-1) (CPD-14553) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "udp-galactose transporter related protein")
(RHTO :ACCEPTED G1DOZ-24317-MONOMER NIL (TRANS-RXN1DOZ-1) (CPD-14553) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "predicted udp-galactose transporter")
(RHTO :ACCEPTED G1DOZ-20698-MONOMER NIL (RXN0-12) (ZN+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fe2+/zn2+ regulated transporter")
(RHTO :ACCEPTED G1DOZ-20711-MONOMER NIL (TRANS-RXN-267) (|cystine|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "cystine transporter cystinosin")
(RHTO :ACCEPTED G1DOZ-20713-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "predicted guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-20713-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "predicted guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-24339-MONOMER NIL (TRANS-RXN0-578) (GUANINE) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "ras1 guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-24339-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () ANTIPORT UNKNOWN NIL NIL NIL NIL NIL "ras1 guanine nucleotide exchange factor")
(RHTO :ACCEPTED G1DOZ-18183-MONOMER NIL (RXN0-12) (ZN+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "zip-like zinc transporter proteins")
(RHTO :ACCEPTED G1DOZ-24366-MONOMER NIL (TRANS-RXN1DOZ-3) (CA+2) () PROTON ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "ca2+/h+ antiporter vcx1 and related proteins")
(RHTO :ACCEPTED G1DOZ-18203-MONOMER NIL (TRANS-RXN0-468) (|Nucleosides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "equilibrative nucleoside transporter protein")
(RHTO :ACCEPTED G1DOZ-20760-MONOMER NIL (TRANS-RXN1DOZ-26) (|Inorganic-Anions|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "inorganic anion transmembrane transporter activity//inorganic anion transport//integral to membrane")
(RHTO :ACCEPTED G1DOZ-20766-MONOMER NIL (TRANS-RXN0-468) (|Nucleosides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//nucleobase transmembrane transporter activity//nucleobase, nucleoside, nucleotide and nucleic acid transport")
(RHTO :ACCEPTED G1DOZ-20766-MONOMER NIL (TRANS-RXN1DOZ-7) (|Nucleotides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "membrane//nucleobase transmembrane transporter activity//nucleobase, nucleoside, nucleotide and nucleic acid transport")
(RHTO :ACCEPTED G1DOZ-20828-MONOMER NIL (TRANS-RXN1DOZ-5) (|Amino-Acids|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "amino acid transporters")
(RHTO :ACCEPTED G1DOZ-18285-MONOMER NIL (TRANS-RXN0-468) (|Nucleosides|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "equilibrative nucleoside transporter protein")
(RHTO :ACCEPTED G1DOZ-18382-MONOMER NIL (TRANS-RXN1DOZ-27) (K+) () NA+ IMPORT SECONDARY "NA+" NIL NIL NIL NIL "na+/k+ transporter")
(RHTO :ACCEPTED G1DOZ-18387-MONOMER NIL (TRANS-RXN1DOZ-27) (K+) () NA+ IMPORT SECONDARY "NA+" NIL NIL NIL NIL "na+/k+ transporter")
(RHTO :ACCEPTED G1DOZ-22103-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-22104-MONOMER NIL (TRANS-RXN1DOZ-4) (|Monocarboxylates|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "monocarboxylate transporter")
(RHTO :ACCEPTED G1DOZ-18451-MONOMER NIL (TRANS-RXN1DOZ-26) (|Inorganic-Anions|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "inorganic anion transmembrane transporter activity//inorganic anion transport//integral to membrane")
